nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	SName	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	SName	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	
3	2.47414	35.27876	9.59409	0.00000	1.73613	3.22592	2.61284	2.01081	0.39448	0.05580	0.00167	101.69354	0.11887	0.11887	0.00112	0.00599	0.34773	0.98318	188.53642	51	G 249-27	0.24300	0.18000	3100.00000	19.85238	M	90.19418	68.14142	145.75396	20.52091	
4	0.82710	0.88558	0.74820	0.00000	1.92560	0.42415	6.18609	0.27150	0.29659	0.37431	0.01548	5.18366	0.01019	0.01019	0.00051	0.00051	47.30956	0.24118	668.48622	51	G 249-27	0.24300	0.18000	3100.00000	19.85238	M	90.19418	68.14142	145.75396	20.52091	
4	3.06416	3.30936	10.42404	0.00000	1.92560	4.85707	0.52552	0.30262	0.23283	0.15069	0.02011	5.18366	0.02454	0.02454	0.00089	0.00124	8.15823	0.05244	440.22613	51	G 249-27	0.24300	0.18000	3100.00000	19.85238	M	90.19418	68.14142	145.75396	20.52091	
4	0.99442	131.30010	0.81293	0.00000	1.92560	5.77292	0.61996	1.07191	0.78760	0.01120	0.01819	5.18366	0.28548	0.28548	0.00525	0.01438	0.06029	0.00548	93.62738	51	G 249-27	0.24300	0.18000	3100.00000	19.85238	M	90.19418	68.14142	145.75396	20.52091	
4	0.51503	324.18485	0.07330	0.00000	1.92560	5.08635	5.87009	0.21200	0.44595	0.40939	0.09917	5.18366	0.52150	0.52150	0.02580	0.02627	0.01807	0.41756	88.03520	51	G 249-27	0.24300	0.18000	3100.00000	19.85238	M	90.19418	68.14142	145.75396	20.52091	
0	2.35917	2.98176	4.54690	0.00000	0.78569	4.80259	4.39585	3.02155	0.47096	0.13481	0.03571	1.59609	0.02588	0.02588	0.00100	0.00130	12.71015	0.06579	448.19176	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
0	3.32930	12.25689	5.04378	0.00000	0.78569	4.62712	4.99879	4.22112	0.57210	0.07192	0.06681	1.59609	0.06641	0.06641	0.00331	0.00334	1.93022	0.24966	265.33290	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
0	0.67637	196.82791	0.22467	0.00000	0.78569	0.40066	2.43876	1.40559	0.13373	0.16437	0.02950	1.59609	0.42269	0.42269	0.01893	0.02128	0.04764	0.58077	125.44889	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
0	1.32536	392.14770	1.64560	0.00000	0.78569	1.50857	5.39499	4.38500	0.77038	0.27887	0.06069	1.59609	0.66926	0.66926	0.03266	0.03370	0.01900	0.45099	71.53518	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
1	0.98432	38.30113	0.79624	0.00000	1.47287	4.40200	2.36105	1.77705	0.26422	0.30639	0.03169	1.54642	0.14194	0.14194	0.00393	0.00715	0.42250	0.85574	207.82542	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
1	2.54209	92.49486	5.04378	0.00000	1.47287	2.61818	4.83111	5.88980	0.61965	0.11760	0.04055	1.54642	0.25549	0.25549	0.00369	0.01286	0.13040	0.96050	131.34777	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
2	0.86219	333.66314	0.49415	0.00000	2.73554	2.01873	0.13937	3.06577	0.72852	0.57621	0.01799	1.14466	0.60094	0.60094	0.03025	0.03026	0.02357	0.33095	78.71914	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
3	2.57308	9.09772	4.83882	0.00000	1.44230	5.57504	2.63140	5.62789	0.62408	0.31001	0.09998	0.22591	0.05444	0.05444	0.00113	0.00274	2.87213	0.00795	283.71199	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
4	1.90135	15.74880	4.54690	0.00000	0.45409	2.49814	2.51050	3.75236	0.47086	0.43751	0.02592	173.50144	0.07849	0.07849	0.00395	0.00395	1.38182	0.32278	257.37071	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
4	0.96240	145.87634	2.65160	0.00000	0.45409	2.64031	2.22035	1.99409	0.59019	0.50744	0.09169	173.50144	0.34617	0.34617	0.01608	0.01743	0.07103	0.53494	114.96488	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
4	1.36801	295.30112	1.78795	0.00000	0.45409	0.86015	1.83666	4.36047	0.29228	0.21601	0.08410	173.50144	0.55395	0.55395	0.02787	0.02789	0.02774	0.33739	104.18191	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
4	1.25856	478.46901	1.90274	0.00000	0.45409	1.33782	6.16232	2.77623	0.54404	0.47219	0.02096	173.50144	0.76418	0.76418	0.03766	0.03848	0.01458	0.22253	79.46858	52	G 249-28	0.29100	0.26000	3250.00000	19.86145	M	90.20629	68.15635	145.74099	20.53068	
0	1.28386	5.23515	1.57873	0.00000	1.88465	4.39008	1.02774	5.14477	0.22100	0.17188	0.08162	516.05299	0.05138	0.05138	0.00324	0.00326	54.18328	0.37259	709.42119	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
0	2.17282	31.95266	4.36214	0.00000	1.88465	1.20071	3.97572	5.44598	0.14209	0.35663	0.00208	516.05299	0.17159	0.17159	0.01090	0.01090	4.85767	0.31685	397.66808	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
0	0.67810	42.16941	3.06594	0.00000	1.88465	2.50746	1.43186	4.18700	0.00079	0.36899	0.01730	516.05299	0.20645	0.20645	0.01062	0.01311	3.35563	0.66801	376.62728	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
0	2.78722	115.63356	12.30552	0.00000	1.88465	1.62622	5.04769	6.23729	0.55259	0.04376	0.05488	516.05299	0.40446	0.40446	0.01056	0.02569	0.87430	0.91952	220.11217	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
1	0.95076	269.21184	0.82996	0.00000	1.12165	0.33263	4.75926	5.02466	0.71032	0.58412	0.04732	3.85108	0.71047	0.71047	0.04280	0.04512	0.28334	0.49271	148.97490	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
1	0.57029	393.11826	0.19032	0.00000	1.12165	2.63054	0.02870	1.49796	0.44520	0.18030	0.00467	3.85108	0.91447	0.91447	0.02532	0.05808	0.17103	0.00955	154.47424	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
2	0.51233	2.46667	0.09209	0.00000	0.80053	1.34890	4.94207	6.24843	0.47297	0.49387	0.08476	166.50986	0.03111	0.03111	0.00140	0.00198	147.78204	0.75318	826.83155	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
2	0.96553	51.45214	0.90176	0.00000	0.80053	1.15530	1.21190	4.71663	0.43888	0.09304	0.01461	166.50986	0.23573	0.23573	0.01450	0.01497	2.57375	0.45287	305.11161	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
2	1.16688	150.89830	1.45303	0.00000	0.80053	0.54004	2.07583	1.33058	0.20091	0.21750	0.04606	166.50986	0.48299	0.48299	0.03013	0.03067	0.61309	0.41787	232.85381	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
3	1.57106	2.96281	2.54385	0.00000	0.71639	2.06037	1.86006	5.74729	0.15225	0.30606	0.03563	0.70696	0.03515	0.03515	0.00172	0.00223	115.74419	0.06696	875.98232	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
3	0.63596	67.69986	0.22467	0.00000	0.71639	2.99099	4.93227	2.76861	0.58737	0.07297	0.05132	0.70696	0.28306	0.28306	0.01368	0.01798	1.78506	0.06357	257.84391	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
3	1.80141	244.18954	5.14948	0.00000	0.71639	2.86458	4.17679	4.94601	0.76022	0.34379	0.09877	0.70696	0.66574	0.66574	0.04146	0.04228	0.32270	0.22675	146.79326	53	HD   4378A	0.67200	0.66000	4330.00000	15.74630	K	11.45120	-41.90919	307.03085	-75.17420	
0	2.65583	194.42701	6.20634	0.00000	2.61709	3.32266	5.69381	0.52745	0.21513	0.24353	0.03299	207.95807	0.56310	0.56310	0.03577	0.03579	0.33348	0.33396	199.07708	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
0	1.68261	348.94273	10.21005	0.00000	2.61709	1.83350	0.84977	0.67413	0.69141	0.28400	0.08744	207.95807	0.83161	0.83161	0.04577	0.05286	0.15290	0.10892	129.71848	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
1	0.87043	12.53940	0.57137	0.00000	2.08858	3.59793	0.86303	1.75052	0.48822	0.06403	0.05814	139.69752	0.09056	0.09056	0.00518	0.00576	12.89378	0.13043	446.08786	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
1	3.14393	29.33388	3.93242	0.00000	2.08858	2.98991	5.44568	1.17248	0.29448	0.22451	0.07193	139.69752	0.15959	0.15959	0.00972	0.01014	4.15199	0.18856	364.12067	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
1	1.43903	50.30641	2.20006	0.00000	2.08858	1.55982	0.51836	5.05203	0.31915	0.07863	0.05236	139.69752	0.22865	0.22865	0.01196	0.01453	2.02264	0.65535	301.50664	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
1	2.63759	124.26697	6.33642	0.00000	2.08858	5.06933	0.67658	5.58255	0.67053	0.04445	0.03021	139.69752	0.41782	0.41782	0.02655	0.02656	0.60572	0.32883	186.02714	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
2	2.10896	87.78146	4.83882	0.00000	1.80723	6.20100	3.90603	5.82183	0.17306	0.30569	0.09730	2.29435	0.33140	0.33140	0.02016	0.02106	0.96282	0.47689	262.91099	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
2	1.75375	223.43058	8.83023	0.00000	1.80723	6.26370	5.56770	2.51417	0.49998	0.05212	0.07195	2.29435	0.61780	0.61780	0.01261	0.03927	0.27705	0.00367	169.80082	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
2	0.65252	438.15400	0.10215	0.00000	1.80723	1.78041	3.63217	1.51108	0.52008	0.05569	0.04177	2.29435	0.96791	0.96791	0.02884	0.06152	0.11287	0.89536	134.27406	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
3	1.23012	2.97250	4.18489	0.00000	0.66068	6.03353	0.02532	5.73167	0.13332	0.00025	0.06706	4.68735	0.03469	0.03469	0.00210	0.00220	87.88617	0.48766	822.23892	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
3	0.95484	5.14982	0.90176	0.00000	0.66068	6.26760	2.81240	3.58906	0.60276	0.07431	0.02653	4.68735	0.05004	0.05004	0.00317	0.00318	42.23705	0.28294	563.30078	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
3	0.52126	8.37746	0.09020	0.00000	0.66068	1.52631	4.13810	1.07688	0.46398	0.14496	0.05254	4.68735	0.06921	0.06921	0.00371	0.00440	22.07662	0.63444	516.21744	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
3	2.90314	463.83536	3.61933	0.00000	0.66068	0.52381	3.43552	6.16166	0.05758	0.42834	0.01485	4.68735	1.00537	1.00537	0.06355	0.06390	0.10462	0.37271	155.96050	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
4	1.09038	0.74587	1.10961	0.00000	1.27634	2.03667	2.69871	5.87658	0.23913	0.49165	0.07880	207.53016	0.01380	0.01380	0.00061	0.00088	555.30237	0.04545	1261.86766	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
4	2.51435	27.71532	5.36760	0.00000	1.27634	2.60016	3.00632	0.34480	0.58076	0.32716	0.00647	207.53016	0.15366	0.15366	0.00957	0.00977	4.47840	0.42416	325.79936	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
4	0.79347	46.84661	0.46434	0.00000	1.27634	5.48207	2.95072	1.23104	0.49564	0.05738	0.01206	207.53016	0.21804	0.21804	0.00782	0.01386	2.22422	0.84746	286.44007	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
4	2.16418	70.34663	5.71221	0.00000	1.27634	2.55498	1.49828	4.34162	0.51565	0.31082	0.05423	207.53016	0.28592	0.28592	0.01657	0.01817	1.29348	0.55075	247.61862	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
4	0.59624	489.90348	0.17157	0.00000	1.27634	6.09619	2.35814	0.10959	0.19303	0.06834	0.04595	207.53016	1.04270	1.04270	0.05316	0.06628	0.09726	0.07839	147.31671	54	HD   4378B	0.65400	0.63000	4070.00000	15.73270	K	11.45295	-41.90962	307.02562	-75.17389	
0	1.64091	13.69354	2.49163	0.00000	2.16830	2.21038	2.46988	5.06397	0.05296	0.36561	0.01967	0.07959	0.09994	0.09994	0.00318	0.00513	20.81653	0.03031	586.47315	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
0	0.63021	29.80122	0.30038	0.00000	2.16830	4.25146	3.82450	2.40618	0.17748	0.27933	0.00818	0.07959	0.16783	0.16783	0.00860	0.00861	7.38103	0.34030	436.88760	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
1	0.78024	69.80398	0.49415	0.00000	2.38732	5.23293	3.49169	3.46743	0.69044	0.15168	0.05443	165.28048	0.29601	0.29601	0.01372	0.01518	2.37277	0.13379	257.66444	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
2	0.69442	58.79827	0.22467	0.00000	2.71754	0.85501	4.11983	3.25931	0.28219	0.28946	0.07749	0.91010	0.26402	0.26402	0.01260	0.01354	2.98270	0.15690	336.67376	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
3	1.85923	3.52137	9.20424	0.00000	2.30359	1.92821	2.38752	1.37293	0.14931	0.35928	0.01854	0.14640	0.04041	0.04041	0.00187	0.00207	127.29547	0.56399	897.84190	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
3	2.09726	11.24964	8.64896	0.00000	2.30359	2.57553	1.71721	0.10076	0.75368	0.20083	0.03249	0.14640	0.08766	0.08766	0.00312	0.00450	27.05482	0.04494	447.18883	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
3	0.99157	77.34290	1.42320	0.00000	2.30359	0.80337	5.66536	4.00096	0.74890	0.42999	0.04689	0.14640	0.31696	0.31696	0.01600	0.01626	2.06952	0.41225	236.30987	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
3	3.67908	141.27393	13.37002	0.00000	2.30359	4.77235	0.45899	5.73876	0.13092	0.29241	0.05692	0.14640	0.47362	0.47362	0.02424	0.02429	0.92686	0.35066	263.67691	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
4	0.61151	10.32760	0.17517	0.00000	1.44670	6.01791	5.44431	3.56226	0.44626	0.36815	0.07836	0.03479	0.08280	0.08280	0.00389	0.00425	30.32239	0.14303	563.40650	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
4	3.68427	178.87582	11.09328	0.00000	1.44670	0.02827	0.54372	5.71569	0.05941	0.54065	0.03030	0.03479	0.55432	0.55432	0.02842	0.02843	0.67664	0.33019	248.59616	55	HD  15468	0.73700	0.71000	4540.00000	19.49778	K	37.25718	-19.97918	200.41518	-66.56806	
0	0.85769	24.67249	0.41000	0.00000	2.17044	0.82185	2.94411	3.52093	0.51876	0.00413	0.07459	4.78746	0.14936	0.14936	0.00765	0.00774	10.21724	0.24722	414.45430	56	HD  21209	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	
0	0.53905	48.56937	0.15791	0.00000	2.17044	2.76125	1.37074	0.03362	0.16965	0.24152	0.02562	4.78746	0.23460	0.23460	0.00706	0.01216	4.14128	0.02428	379.01219	56	HD  21209	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	
0	1.35686	388.22050	3.13020	0.00000	2.17044	3.18591	0.72707	2.87321	0.39704	0.31437	0.04927	4.78746	0.93784	0.93784	0.04523	0.04859	0.25913	0.52258	174.98652	56	HD  21209	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	
1	0.67828	2.83302	0.22938	0.00000	1.55742	1.11005	2.75336	4.74817	0.15477	0.35813	0.04317	0.85730	0.03528	0.03528	0.00063	0.00183	183.07008	0.00460	981.63927	56	HD  21209	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	
3	0.86663	1.20730	0.49415	0.00000	1.18401	4.83862	4.20456	2.63932	0.09007	0.44773	0.04830	3.69124	0.01998	0.01998	0.00090	0.00104	570.86133	0.11151	1328.73360	56	HD  21209	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	
3	0.51218	138.02488	0.06608	0.00000	1.18401	3.98568	5.18904	4.90370	0.57717	0.28747	0.05432	3.69124	0.47067	0.47067	0.01998	0.02439	1.02882	0.65910	226.03689	56	HD  21209	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	
3	2.57233	295.27797	11.09328	0.00000	1.18401	6.09026	5.70911	3.89689	0.31386	0.03216	0.08494	3.69124	0.78145	0.78145	0.03992	0.04049	0.37323	0.40622	197.99344	56	HD  21209	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	
4	0.56072	54.43955	0.17157	0.00000	2.83427	0.34532	3.46760	0.91902	0.57878	0.22552	0.01339	1.80741	0.25314	0.25314	0.01257	0.01312	3.55684	0.47478	307.92694	56	HD  21209	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	
4	1.64703	149.81721	2.06734	0.00000	2.83427	1.73324	4.24484	0.46204	0.41563	0.58824	0.08394	1.80741	0.49711	0.49711	0.02455	0.02576	0.92229	0.48424	238.47542	56	HD  21209	0.72000	0.73000	4700.00000	19.30006	K	50.82157	-49.99192	261.65779	-53.16556	
1	0.51982	0.64188	0.04943	0.00000	1.19826	4.90859	0.73738	5.90583	0.03775	0.16579	0.01434	1.70008	0.01221	0.01221	0.00060	0.00063	532.66165	0.17154	1324.30803	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
1	1.24225	280.63134	1.78795	0.00000	1.19826	2.58085	1.51879	1.59232	0.79247	0.40662	0.04490	1.70008	0.70363	0.70363	0.03644	0.03646	0.16053	0.30425	118.90755	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
1	1.16560	478.51643	3.00300	0.00000	1.19826	1.16236	4.16002	4.60250	0.56745	0.25158	0.01590	1.70008	1.00428	1.00428	0.04265	0.05203	0.07880	0.08575	119.59008	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
2	3.39289	10.11751	4.64220	0.00000	1.80246	0.99064	5.02016	2.18468	0.73591	0.30794	0.00408	0.49231	0.07679	0.07679	0.00251	0.00398	13.47803	0.03233	382.29414	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
2	2.06779	41.63786	5.83192	0.00000	1.80246	6.05270	2.10141	5.74297	0.61778	0.09680	0.02874	0.49231	0.19720	0.19720	0.00235	0.01022	2.04365	0.00132	261.65800	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
2	0.53265	213.25202	0.07964	0.00000	1.80246	1.63568	1.91534	1.61774	0.59805	0.37939	0.05999	0.49231	0.58594	0.58594	0.02819	0.03036	0.23149	0.52621	153.71980	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
2	2.45276	427.95184	8.12718	0.00000	1.80246	0.42081	3.19003	1.33469	0.61419	0.59311	0.05199	0.49231	0.93222	0.93222	0.01414	0.04830	0.09145	0.95895	120.62753	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
3	5.59940	20.86410	18.63203	0.00000	1.94699	6.10070	5.51165	1.38078	0.30561	0.15556	0.05464	0.64152	0.12441	0.12441	0.00546	0.00645	5.13482	0.09845	382.45930	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
3	0.50980	255.27866	0.07801	0.00000	1.94699	3.08494	3.44961	2.74455	0.29849	0.43565	0.06831	0.64152	0.66059	0.66059	0.03411	0.03422	0.18213	0.36074	166.40087	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
4	1.37763	6.25246	3.77263	0.00000	1.31499	0.09605	0.08751	5.74175	0.53465	0.14708	0.08425	0.07328	0.05571	0.05571	0.00261	0.00289	25.60494	0.55953	517.10686	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
4	0.56181	152.87068	0.08835	0.00000	1.31499	1.35733	2.56404	6.25247	0.46402	0.42518	0.08177	0.07328	0.46932	0.46932	0.02026	0.02432	0.36082	0.09190	184.57165	57	HD  21209B	0.58700	0.59000	4000.00000	19.30137	K	50.81621	-49.99410	261.66345	-53.16782	
0	2.43334	9.35179	13.37002	0.00000	2.21974	5.75969	0.75489	3.31926	0.66552	0.02752	0.03445	4.93068	0.08132	0.08132	0.00509	0.00662	62.24772	0.70598	594.53632	58	HD  37394	0.80900	0.82000	5140.00000	12.28049	K	85.33473	53.48106	158.38449	11.94529	
0	2.14435	42.29739	4.54690	0.00000	2.21974	2.45031	2.80688	2.63317	0.37418	0.45851	0.05712	4.93068	0.22239	0.22239	0.01456	0.01811	8.32208	0.67399	420.46005	58	HD  37394	0.80900	0.82000	5140.00000	12.28049	K	85.33473	53.48106	158.38449	11.94529	
0	0.89246	71.55513	0.82996	0.00000	2.21974	2.24141	1.64787	2.24649	0.46067	0.28394	0.03761	4.93068	0.31574	0.31574	0.02156	0.02571	4.12853	0.63916	339.99064	58	HD  37394	0.80900	0.82000	5140.00000	12.28049	K	85.33473	53.48106	158.38449	11.94529	
0	1.30333	365.22258	2.02490	0.00000	2.21974	6.18460	0.61714	5.27512	0.28562	0.33648	0.09303	4.93068	0.93601	0.93601	0.07262	0.07622	0.46979	0.48489	211.84209	58	HD  37394	0.80900	0.82000	5140.00000	12.28049	K	85.33473	53.48106	158.38449	11.94529	
0	0.77388	439.87262	0.46434	0.00000	2.21974	0.97631	3.62192	0.17897	0.29964	0.13418	0.04196	4.93068	1.05956	1.05956	0.07531	0.08628	0.36662	0.60105	198.12441	58	HD  37394	0.80900	0.82000	5140.00000	12.28049	K	85.33473	53.48106	158.38449	11.94529	
2	1.38564	342.57983	1.36537	0.00000	2.30655	4.59258	1.20297	0.62776	0.13649	0.58307	0.05617	19.14449	0.89691	0.89691	0.05095	0.07304	0.51164	0.04599	226.91441	58	HD  37394	0.80900	0.82000	5140.00000	12.28049	K	85.33473	53.48106	158.38449	11.94529	
3	0.53022	212.36118	0.08302	0.00000	0.57076	1.80256	3.70613	0.03169	0.36989	0.34593	0.09995	1.81466	0.65207	0.65207	0.05060	0.05310	0.96802	0.48476	245.96818	58	HD  37394	0.80900	0.82000	5140.00000	12.28049	K	85.33473	53.48106	158.38449	11.94529	
3	1.94069	6.38665	8.29751	0.00000	2.36462	2.83528	5.74095	0.31640	0.42248	0.49776	0.04511	4.48849	0.05238	0.05238	0.00447	0.00452	12.33203	0.40074	454.67768	59	HD  75632A	0.46000	0.47000	3650.00000	11.57694	M	133.85331	70.79431	143.21023	35.54671	
3	1.32709	237.11580	1.75125	0.00000	2.36462	4.24250	0.69153	5.19923	0.59698	0.40395	0.07413	4.48849	0.58297	0.58297	0.04851	0.05036	0.09957	0.46389	124.57048	59	HD  75632A	0.46000	0.47000	3650.00000	11.57694	M	133.85331	70.79431	143.21023	35.54671	
4	2.15985	213.05446	4.09898	0.00000	1.31476	4.50844	0.38093	3.02181	0.40165	0.43860	0.00189	0.26721	0.54283	0.54283	0.04540	0.04689	0.11484	0.45318	142.49882	59	HD  75632A	0.46000	0.47000	3650.00000	11.57694	M	133.85331	70.79431	143.21023	35.54671	
4	0.56806	369.53790	0.07964	0.00000	1.31476	4.09168	5.53541	1.18656	0.34320	0.40194	0.03336	0.26721	0.78363	0.78363	0.06171	0.06769	0.05510	0.14010	121.39708	59	HD  75632A	0.46000	0.47000	3650.00000	11.57694	M	133.85331	70.79431	143.21023	35.54671	
1	3.89243	25.98639	20.66809	0.00000	1.54434	5.68097	6.07681	4.13800	0.06313	0.29010	0.00127	0.15482	0.13351	0.13351	0.00811	0.01152	1.89847	0.75768	321.42136	60	HD  75632B	0.46000	0.47000	3650.00000	11.58467	M	133.85384	70.79394	143.21058	35.54701	
3	0.90342	1.64200	4.01483	0.00000	0.42030	3.64646	1.05794	3.14837	0.62382	0.25804	0.08749	3.79457	0.02118	0.02118	0.00171	0.00183	75.43435	0.51725	642.38436	60	HD  75632B	0.46000	0.47000	3650.00000	11.58467	M	133.85384	70.79394	143.21058	35.54701	
